clean_tweet,label
አሜን አሜን አሜን እንኳ አብሮ አደረስን 🙏💓🙏,1
መንግስት እንደኛው ዞሮበታል ? 😂😂,0
ኢትዮጽያ ውስጥ ያለው የፖለቲካ  ፋሽን ትግራይ መጥላትና ማስጠላት ነው የሚገርመው ሰው ተከባብሮ ሳይሞት ሳይዘረፍ ሳይፈናቀል እየኖረ ያለው ትግራይ ውስጥ ብቻ ነው  ከዚያ ትምህርት እንደመውሰድ እንዴት ትግራይ ሰላም ሆነ ለምን ትግራይ ሄዳችሁ,0
የሚሸከሙት ግብዳ የጥንት ክላሾኮቭ እራሳቸው የማይስታውሱት  በዛ ዱኑዛዜያቸው እና ግብዳ ጡንቻቸው ላይ ሲጨመር ... ጌታን ...የሆነ ግኡዝ ነው እኮ የሚሆኑት ... ከእነሱ ጋር በንግግር መግባባት አይታሰብም .. በጡንቻቸው ብቻ ነው የሚግባብት ....,0
የጥንቷ ግብፅን አየር ፣ የዩ-ጊ-ኦ-ደረጃን እወዳለሁ!,1
"ሰበር ዜና!

በኢትዮጵያ ግብጽ እና ሱዳን መካከል በኅዳሴው ግድብ ዙሪያ ሲካሔድ የቆየው ስብሰባ በአመዛኙ መግባባት ላይ ሳይደረስ ቀረ",0
የመኪና አደጋ ነፍጠኛ ሰራሽ አገራዊ አፍራሽነትን መደበቅ አይችልም፤ ይህን ማህበረሰብ ሄደህ ስለመኪና አደጋ ብታወራለት ጆሮ ዳባልበስ ይልሃል::,0
"በጉጉት ሲጠበቅ የነበረዉ ግባ በለዉ ሸዋ የተሸ ባላገሩ እና አስራት ቦሰና ሙዚቃ ተለቋል።
 በጣም ደስ የሚል ክሊፕ ነዉ።",1
የዘመዶችህ የተረገምክ ሁላችሁም የተተነተነ የኮሪያ ጩኸት ናችሁ እናም ሁላችሁም ደም መፋጠጥ እና ህመም ሁላችሁን ሁላችሁም ሊሞቱ ይችላሉ,0
የመንግስት ቃል አቀባይ አቶ ንጉሱ ጥላሁን ከስራቸው በገዛ ፍቃዳቸው መልቀቅ አለባቸው! ህዝብን መዋሸት እንደ መግደል ወንጀል ይቆጠራል። በዜጎቻችን ላይ በውሸት አጀንዳ መቀለድ ይቁም የታገቱ ተማሪዎች ይፈቱ!,0
ዶ/ር ጸጋዬ አራርሳ፡ ግንባር አይዋሀድም...አዲሱ ውህደት ምንም ህጋዊ መሠረት የለውም።  via,0
"ላመሰግንሽ ዘንድ ምክንያቴ ብዙ ነዉ እመቤቴ ድንግል ማርያም 🙏
ናዝሬት ማርያም ቤተከርስቲያን ⛪️
💚💛❤",1
"ከመነሻው የአቶ ንጉሡን መግለጫ ምንም ያላመንኩ ቢሆንም እንደዛ ባልተሰማኝና ምነው ያሉት ሁሉ እውነት በሆነ ብዬ ተመኝቻለሁ። ግን...

ለማንኛውም 👇
BringBackOurStudents
ReleaseTheSudents
ReleaseThemNow
Ethiopia",1
ጦርነት በአስተዋዬች ሲታቀድ አጀማመሮን ብቻ ሳይሆን አጨራረሶን ጭምር የመወሰን ተጹኖቸወን የበለጠ ያሳስበቸዋል። እባካችሁ ሰለ ጦርነት አትስበኮ። ጦርነት ሕፃናት ሴቶችን ሽማግሌ ያሳጣናል የእምነትና የታሪክ የስፍራዎችን ያጠፋል።,0
እና እነዚህን ይዘው እንገነጠላለን ቢሉ ማን ይሰማቸዋል,0
በቃ ፕሮፌሰር መራራ አማራን ነፍጠኛ እያሉ የጥላቻ ቅስቀሳ ከሚያደርጉትና እጃቸው በደም ከተጨማለቀ ግለሰቦች ጋር ለመስራት ተስማሙ ማለት ነው? ቆርጠው ገቡበት?,0
ልክ ብልሀል ማን ይስማናል,1
": ጉዳዩ የሚመለከታቸው መስሪያ ቤቶች የረሱትን ስራ ይህ ትራፊክ ፖሊስ በግሉ ስለሰራው ሊመሠገን ይገባል ! 

Via BCAA- Driving in Addis",1
በደቡብ አፍሪካ የኢፌዴሪ ባለሙሉ ስልጣን አምባሳደር ክቡር ዶ/ር ሽፈራው ተክለማሪያም ለታዳሚው የእንኳን ደህና መጣችሁ መልዕክት አስተላልፈዋል።,1
": ""ግልፅ ደብዳቤ ለአቶ ልደቱና ይልቃል"" ማለት ብቻ ነበር የቀራቸው።",0
"ወደ ዕብራውያን-Hebrews :4
 12 የእግዚአብሔር ቃል ሕያው ነውና፥ የሚሠራም፥ ሁለትም አፍ ካለው ሰይፍ ሁሉ ይልቅ የተሳለ ነው፥ ነፍስንና መንፈስንም ጅማትንና ቅልጥምንም እስኪለይ ድረስ ይወጋል፥ የልብንም ስሜትና አሳብ ይመረምራል፤",1
"አርሴማ ፮ ♥🙏 
ሰማዕቷ በምልጃ ፀሎቷ ሀገራችንን 
 ኢትዮጵያ ከክፉ ሁሉ ትታደግልን። አሜን

 ሰላም ለሀገራችን💚💛❤🙏",1
እኔ ጋ በተቃራኒው ነው 😊,0
እርግጠኛ መሆን እፈልጋለሁ እና እንደተለመደው ውሸት እየተናገሩ አይደለም,1
"በትራንስፖርት አቅርቦት እጥረት ተቸግረናል፡- የአዲስ አበባ ከተማ ነዋሪዎች

በአዲስ አበባ ከተማ ትራንስፖርት እጥረት ከጊዜ ወደ ጊዜ እየተባባሳ መምጣቱን የከተማዋ ነዋሪዎች ተናገሩ፡፡

AddisAbaba Transport",0
እሺ ዉዴ😍😍😘,1
"""ጻድቅንም በጻድቅ ስም የሚቀበል የጻድቁን
ዋጋ ይወስዳል""
ማቴ ፲:፵፩",1
Annaya የኔ ቆንጆ እህት እንኩዋን አደረሰሽ  😍😍,1
ስለ ሀብት ማውራት ነውር የሆነባት አገር,0
ውሻ በቀደደው ጅብ እንደሚገባ ኣውቃቹ በትእግስት ነገሮችን በማስተዋል ብታዩ ይበጃል። ኣንድ ነግር ከእጅ ከዋጣ በሃላ መመለሻ የለውም። በጎ የማያስቡ በግርግርና ሰላም በማወክ፥ ደም በመምጠት የሚኖሩ ኣካሎች መኖራቸውን ኣትዘንጉ። (2),1
የፎቶ አርበኛ,0
"በኢትዮጲያ ፌመዝ ለመሆን ሚጠበቅብህ ኣንድ እና ኣንድ ነው፡ እሱ ደግሞ ስለ ኤሪትራን፡ባህር በር ፡ ወይም ፡ ኣሰብ መዘበራረቅ ይኖርበሃል !!
ታምራት ነገራ ደሞ እየሞከረ ነው ፡ ያው የጫቱ ምርቃና ሳይጨርስ ስላወራ ብቻ ነው ልዩነቱ !!",0
"እንዲህ ቅጥ ያጣ ፣ እሰሩ ማፍረስ ዓይነት አስተዳደር ?!?!
አዲስ ችግኝ ተከሎ ለማልማት ሽር ጉድ እየተባለ ; ጥንታዊ ደንን እያወደሙ የድንጋይ ግንብ ማቆም ምን ይሉታል ።
ግራ የሚያጋባ አሳዛኝ ሁኔታ ነው ።",0
"እኔኮ በጎ ጎናቸውን ስል በአጠቃላይ ለአገሪቱ ስለሠሩት ማለቴ ነበር። ሙስሊሙንማ ለማጥቃት ለማግለል ሲዶልቱ እንደኖሩ ነው የማምነው። ያም ቢሆን የዋሏቸው ውለታዎች ይኖራሉ። በአካፋ ወስዶ በማንኪያ መመለስ ቢሆንም!

ለምሳሌ ቁርኣን ማስተርጎማቸው!",0
በጣም ያሳቀኝ ይህንን የሚያምኑ የአንዳንድ እምነት ተከታዮች የኦሮቶክስ አባቶች እንዴት ከቀስተ ደመና ውስጥ ሶስቱን ቀለም ብቻ አዩ ብለው ሙድ ሲይዙ የነበረው 🤣,0
የኦነግጦር ያገታቸው የደንቢዶሎ ዩንቨርስቲ አማራ ተማሪዎች ዝርዝር ተገልጿል። እንኳን መንግስት ተብዬው ቀርቶ የአማራ አክቲቪስቶችም ረስተዋቸውል!😡,0
እርስ በርሱ የሚቀዋወም መንግስት ....,0
ተባረክ እረ ንገርልኝ እንዴ አነሡ የሚያረጉት ፅድቅ ነዉ ምነዉ ሙስሊም አማራዎቹን አላፈናቀሉም ምነዉ ሙስሊም አማራዎችን ቤታቸዉን አላፈረሱም ደሞ እኮ ያባረ ሯቸዉ አማራ ናቸዉ ብለዉ ነዉ,0
ብልፅግና በስልጤ ህዝብ ላይ እየሰራው የለ ብልግና።,0
ይቅርታ ይደረግልኝ አይለመደኝም 😂😂,1
"እኔ እንደማስበዉ ሀገራችንን አክራሪ ዉሀ ብዬች ወደ ለየለት የሀይማኖት ጦርነት ለማስገባት ሌት ተቀን እየለፉ ነዉ በተለይ ኦሮሞ ክልል ። አማራ ክልል አይሣካለቸዉም 
እግዚአብሔር ኢትዬጵያና ህዝቦቿን ይባርክ",0
"Ethiopia 👇👇👇

"" ብሎ ብሎ ብሎ  - ሢያቅተው  በብሔር 
የኛ ሠው ክፉ ነው - ያጋጭሃል ከእግዜር!""
☝☝☝💚💛❤☝☝☝",0
"በምዕራብ ኦሮሚያ በሚገኙ በሁለቱ የወለጋ ዞኖች (ምስራቅ ወለጋና ሆሮ ጉዱሩ ወለጋ ዞኖች) የኢንተርኔት እና የስልክ አገልግሎት መቋረጡን የአካባቢው ነዋሪዎች ተናገሩ።



Via BBC News Amharic",0
"(ትንቢተ አብድዩ ምዕ. 1)
----------
9፤ ቴማን ሆይ፥ ሰዎች ሁሉ ከዔሳው ተራራ በመገደል ይጠፉ ዘንድ ኃያላንህ ይደነግጣሉ። 

10፤ በወንድምህ በያዕቆብ ላይ ስለ ተደረገ ግፍ እፍረት ይከድንሃል፥ ለዘላለምም ትጠፋለህ።",0
Gucci የሚል ሹራብ ደረቷ ላይ ያነበበው ከይሲ ምን አለ...ጉች ጉች ያለ ሳይኖር ግን አይከብድም?,0
ኣሜን 🙏,1
በእውነት ሆነን ያአገራችንን,1
"ሉቃስ 12 (Luke)
12፤ መንፈስ ቅዱስ በዚያች ሰዓት ልትናገሩ የሚገባችሁን ያስተምራችኋልና።",0
የሀገራችን ውድቀት እና የዘረኝነቱም መነሻው የራሳቸውን እምነት ከማስተማር ይልቅ የሌላውን ሀይማኖት፣ ቋንቋ፣ ብሔር፣... መስደብ እውቀት የሚመስላቸው ‹‹የሀማኖት አባት›› ነን የሚሉ የኦርቶዶክስ እምነት ውስጥ የተሰገሰጉ ጭቃዎች ናቸው,0
",  የመንግስት ዋነኛ ስራ የዜጎችን ደህንነት መጠበቅ ነዉ! ከዛሬ በሁዋላ አንድም ተማሪ መሞት የለበትም! የኛ የምትሉን ከሆነ እኛም የኛ እንድንላችሁ ህግ አስከብሩ-ነብሰ ገዳዮች ለፍርድ ይቅረቡ
BringBackOurStudents",1
ይሄንን ውሻ ሰው ብለህ ትፖስታለህ...  መብትህ ነው ግን ...,0
ኢትዮጵያን ከሥጋትና ከድህነት ነፃ የማያደርግ ፉክክር ፋይዳ የለውም‼️,0
"""ማንኛዉም ኢትዮጵያዊ የድርጅታችን አባል መሆን ይችላል። ወንጀል ካልሰራ።"" -  ፕ/ር መረራ ጉዲና የኦፌኮ ሊቀ መንበር",1
ደሞ ጨመረ ይላል እንዴ😂😂😂😂😂,0
በባለፉት ቀናት የአሜሪካ ዉጭ ጉዳይ ቢሮ በባግዳድ የአሜሪካ ኤምባሲ ጥቃትን ባወገዘበት መግለጫው በኢራቅ ዉስጥ ያለን ለዉጥ በንቃት አየተከታተሉ መሆኑን ለሰማ ሰዉ ትርጉሙ ምን ያክል አጀንዳ ጠንካራ እንደሆነ መገመት ይቻላል።,0
"እንዲህ ስንባጠስ ደህና ፖለቲካና ፖለቲከኛ ያለን አይመስልም? 

የ""ድንቁርናዬን እንቁልልጭ!"" ሀገር!",0
ዘገዩ ጋሼ ሃሃሃ ማድረጉ ይቅርና ባለማቃጠል ከተባበራችሁን በቂያችን ነው በነገራችን ላይ በጣም እናመሰግናለን ሙስሊሙን 1 እና ጠንካሮች ስላደረጋችሁን,1
"""መደመር የተንፈራጠጠ ሀሳብ ነው ""

ፕሮፌሰር መስፍን ወልደማርያም",0
"ብዙ የሱንና ሰዎችን ሲያስጨፈጭፍ ስለነበር፤
አሁን ላይ የርሱ አለመኖር ለሱንና ሰዎች እረፍት ነው።

አል-ሐመዱ ሊላህ!",0
መልካም  የስራ  ዘመን,1
ምን ይሆን የተማሩት? የኢሀድግ ትውልድ የዞረበት!,0
ሀገራዊ በሆኑ የተሻሉ ማህበራዊ ጉዳዮች ላይ ጥሩ ጥሩ ሀሳቦች ላይ እየተወያየሽ በደካማው ሰይፉ ሾው ላይ የዚህን ያክል ትኩረት ማድረግሽ ይገርማል ??,1
": እህታችን መቅዲ እነዚህ አባቶች የገጠማቸው ፈተና ይበቃል በማያውቁት ከተማ የትራንስፖርት እንዳይቸግራቸው በሚል በአደራ የላከችውን ገንዘብ ከመሸ አፈላልጌ አድርሻለሁ።
በእውነት በጣም ልብ ይ…",1
መርዝ ጠባብ ዘረኛ ዲያቢሎስ ሴይጣናም ሬሳ ነህ አንተህ ከብት ጥንብ ዘረኛ 🤮🤮🤮,0
አንተም ሠው ነህ አሁን? በክት ከዚህም የፖለቲካ ትርፍ ትፈልጋለህ? ቆሻሻ ካንተ ጋር እኩል መቆጠር ያማል!! እንከፍ; የሠው ውዳቂ....አረ ጨምሩለት::,0
አትሌት ኃይሌ በጣም ጠቃሚ ነገሮችን በሃገራችን እየሰራ ነው እጅግ ሊደነቅ ይገባል! (እስቲ እኔና ኃይሌ መቶ ሜትር እንሩጥና ካሸነፍኩ አንድ መኪና ለኔ ጀባ  ይበሉኝ! ),1
ለምን አይወገዱም ባለቤት የላላቸው?,0
ጠቅላይ ሚኒስትር ዐቢይ አህመድ ቦረና ዞን ያቤሎ ከተማ ጉብኝት ላይ ናቸው,1
እውነት ነው ናቲዬ። ነገሩ አማራ ክልል ወይም ሌላ ቦታ ቢሆን አሰብኩትኮ... ቆሻሾች!😡,1
ለአላህ ብለን ይህን ታላቅ ሰው ከነዘህ አውሬዎች ልንታደገው ይገባል !!!,1
ቀን ይቅርታን የምትለምኑበት እና ህመም እና ተስፋ መቁረጥ እንጂ ሌላ ምንም ያልተተዉበት ቀን የሚመጣው ክፉ ይመጣል እናም ሕይወትዎን በመጨረሻ በቀስታ እና በአሳዛኝ ሁኔታ የሰው ልጅን በመጨረሻ ይወስዳል ፡፡,0
"""በዚህ የቁመት ልዩነት ጉዳዩን እንዴት እንዴት ነው የሚያካሂዱት ?"" ብዪ ራሴን ጠይቄ ሳልጨርስ ""የጥበብ መጀመሪያ እግዚአብሄርን መፍራት ነው፤ሁለተኛው ጥበብ ደግሞ በማያገባህ አለመግባት ነው።"" ያለው ፓስተር ትዝ አይለኝም።",1
መለስን ድፍት ያደረገው አምላክ ላንተም አይዙገይም ጥምብ,0
አምላካችን ሆይ አትርሳን!!!,1
አቢዓዲመሬትለንጊ ይሄንን ሃሽታግ በመጠቀም ከጎኔ ለመቆም ያላችሁን ፍላጎት እንድታሳዩ ስጠይቅ በታላላላላቅ ርህራሄ ነው,1
ደካማ የተረኝነት ስሜት ያለህ ጠባብ,0
"""... ወዳጅ ማለት አብሮ፣ ሲባክን ነው እንጅ
እንዳይን፣ እንደ ጆሮ፣ እንደ እግር፣ እንደ እጅ""

ቀኝ ጌታ ዮፍታሄ ንጉሴ",1
"ለምን አንድ ሰው እንደሚመታ ይአ ሲ ኢ ምኤ ,ልቭፓ.ዶ ቢያንስ መናገር ይችላሉ ውነ ኝልገረደያእ ንም",0
የእምቢተኝንት  ትግሉ  በአስቸኳይ  ይጀመር !  ሲፈጠር  የከሸፈውን  የአብይ  ስርአትን  ለማፍረስ  የሚደረገው  ትግል   ተጠናክሮ  ይቀጥላል!,0
የአማራ ብሔርተኝነት ትልቁ ተግዳሮት!!,0
ለእኔ ከወጣቶች እንደ ኃይሉ የሚችል ዘፋኝ የለም።ምናልባትም ከቴዲ አፍሮ ቀጥሎ ምርጡ እሱ. ነው።,1
ዛሬ አልተግባባንም ማለት መግባባት አንችልም ማለት ኣይደለም 4,1
እኔ ማዝነው ምን ያህል ሰው አሳስቶ ሲያበቃ በሱ ላይ የሚቀርብን ትችት ሃይማኖቱ ላይ የተሰጠ አስመስለው ክርክር የሚገጥሙና ለኛ ካልሆነች ትፍረስ ባዮች ናችው።,0
ኢሳያስ ኣፈወርቅ የጀነራል ሰዓረን ገዳይ በኣስቸኲይ እንዲፈታ ለኣብይ ኣህመድ ትእዛዝ ሰጠ። ከጌታቸው ኣሰፋ ማህደር ቁ/9የተወሰደ።,0
"ድሮ አዲስ ነገር ላይ ስትፅፍ ""ጋዜጠኛ"" ትመስለኝ ነበር፤ ከቅርብ ግዜ ወዲህ ነው 'ነገረኛ' መሆንህን ያወቁት 😂",0
ለእየሱስ ባሪያዎች!! የኢብኑል ቀይም አልጀውዚያህ ድንቅ ግጥም ግርድፍ ትርጉም በኢብኑ ሙነወር,1
ዛሬ ደግሞ ፕሮፌሰሩ ሌላ መንፈስን የሚያረካ እውቀት እንካችሁ ብሎናል! ጋዜጠኛውንም እናመሰግናለን!,1
ነገ ቅዳሜ፣ ወንድማችን ታደሰ ደጀኔ፣ በአዲስ አበባ በወዳጅ ዘመዶቹ ይዘከራል። ያልሰማችሁ ጓደኞቻችን ይኸው ማስታወሻው ይድረሳችሁ። የወልደ መድኅንን ነፍስ ይማርልን። ቤተሰቡን ያጽናናልን።,1
ይሁዳ ለካ ወደ ሴት ሲቀየር ይሁዲት ~ ዮዲት ነዉ,0
አዲስ አበባ ለወንጀለኞች ምቹ ሆናለች።  ሕዝብ በፍራቻ በጊዜ ክትት እያለ ነው። እነ ሞተር ሳይክልም ሙንጨፋ ጀምረዋል። የፖሊስ ብዛት ሳይሆ ጥራት ያስፈልጋል። በብዛት መንከርፈፋቸው ዋጋ የለውም። ማታ የሉም። ሰላም ይስፈንልን,0
